Jrue Holiday, 50.1247766193, 1.38487487206
Justin Holiday, 0.231750606075, 0.0126986633466
Ryan Hollins, -15.3410974515, -1.25233448584
Rodney Hood, -28.0210672175, -0.948081221643
Al Horford, 125.983798504, 1.95660774207
Dwight Howard, 29.2756024063, 0.861751174674
Lester Hudson, 5.21119918435, 3.35005661851
Robbie Hummel, -12.3396043922, -0.598687005553
Kris Humphries, 1.4045061648, 0.0375927300616
Serge Ibaka, -2.50876952361, -0.0426822792296
Andre Iguodala, 24.3889167785, 0.424360079279
Ersan Ilyasova, 0.82232625202, 0.0224440826935
Joe Ingles, -59.0918671237, -1.27155243064
Kyrie Irving, 206.056974448, 2.71723482788
Jarrett Jack, -65.3574472868, -1.04991883192
Reggie Jackson, -7.38238503503, -0.200151384446
Bernard James, 4.71720288232, 1.07480572002
LeBron James, 238.556321455, 3.44485662751
Al Jefferson, 18.4258016671, 0.33299641567
Cory Jefferson, -20.3510758328, -1.37973395476
Richard Jefferson, -12.6592842153, -0.366345845459
John Jenkins, 18.2020327291, 2.20630699747
Brandon Jennings, 35.4582595705, 1.0882330303
Jonas Jerebko, 1.49549733843, 0.192234025495
Grant Jerrett, -13.4520869763, -19.3080869736
Amir Johnson, -21.5181907416, -0.391437527386
Chris Johnson, -6.21325435041, -1.4263294721
James Johnson, 13.3991106024, 0.35209341729
Joe Johnson, -19.6112697642, -0.252957976177
Nick Johnson, -30.81265181, -4.23379948534
Tyler Johnson, -0.138241110681, -0.00825320063768
Wesley Johnson, -40.871994314, -0.655408372074
Dahntay Jones, -16.758403102, -4.90489846889
James Jones, -6.51625711386, -0.350650607024
Perry Jones, -52.7086978857, -3.00715233579
Terrence Jones, 30.1416023136, 1.22058232091
DeAndre Jordan, 375.183979073, 4.78958271157
Jerome Jordan, 8.89749450216, 0.836318021091
Cory Joseph, 44.2088394225, 1.10215943159
Chris Kaman, -1.48573219456, -0.0382591981432
Enes Kanter, 78.8619063681, 3.65847806778
Sergey Karasev, -11.0438005831, -0.716354632419
Ryan Kelly, -142.575696135, -4.16279404775
Michael Kidd-Gilchrist, 63.6471684018, 1.44379209985
Sean Kilpatrick, -1.53320759276, -0.766603796378
Andrei Kirilenko, -3.1592132732, -3.1592132732
Alex Kirk, -1.81700777089, -4.67230569658
Brandon Knight, 30.9301376175, -1.8527456774
Kyle Korver, 120.931106866, 1.80046312951
Kosta Koufos, -12.2182685099, -0.326303906791
Ognjen Kuzmic, -2.15936400689, -1.07968200344
Jeremy Lamb, 9.4128233959, 0.535326449056
Carl Landry, -35.637896555, -1.07631231206
Shane Larkin, -31.3621294776, -0.605381587772
Joffrey Lauvergne, -23.5325221681, -3.16108506736
Zach LaVine, -131.363121985, -2.48636823946
Ty Lawson, 62.1591276434, 0.839673018823
Ricky Ledo, -30.8470110133, -25.5397090569
Courtney Lee, -39.1796663722, -0.599179264826
David Lee, 19.5848893499, 0.779929221901
Malcolm Lee, -0.980161790515, -17.6429122293
Alex Len, -20.3118086829, -0.481702972717
Kawhi Leonard, 283.459915568, 5.01945743259
Meyers Leonard, -6.69921525747, -0.284736421805
Jon Leuer, -58.142480955, -2.54020547862
Damian Lillard, 161.002499827, 1.98156922864
Jeremy Lin, -13.0819624533, -0.246958913643
Shaun Livingston, -19.8435115765, -0.486625624493
Brook Lopez, 123.306055385, 2.11381809231
Robin Lopez, 22.3195573839, 0.490539722722
Kevin Love, 75.2447608065, 1.06983072237
Kyle Lowry, 96.7488857737, 1.44281685495
John Lucas, -12.8483084692, -1.70051141504
Kalin Lucas, -0.546595155539, -3.27957093324
Shelvin Mack, -12.2621513948, -0.52993691502
Ian Mahinmi, -48.9073320711, -1.53635598129
Devyn Marble, -16.4436631942, -2.84601862976
Shawn Marion, 5.66878965497, 0.185355520053
Kendall Marshall, -7.98770329457, -0.689585895934
Cartier Martin, -31.0923138128, -5.65314796596
Kenyon Martin, -5.6102394743, -1.94200597187
Kevin Martin, 9.05212036893, 0.250289042459
Wesley Matthews, 89.9516694809, 1.59993088009
Jason Maxiell, -46.5141296778, -1.90718527153
O.J. Mayo, -45.8501587873, -0.972660999612
Luc Mbah a Moute, -156.874064215, -2.94752939026
James Michael McAdoo, 5.09300152352, 1.33830696968
Ray McCallum, -28.4299605851, -0.712728816896
C.J. McCollum, -8.86582989156, -0.328026594138
K.J. McDaniels, -47.367567051, -6.81163860399
Doug McDermott, -33.1794498817, -3.72105979981
Mitch McGary, 4.61184063021, 0.342322191108
JaVale McGee, -10.3822919399, -5.61298494786
Ben McLemore, -110.557873569, -1.49066795823
Jerel McNeal, -6.40195281933, -6.40195281933
Josh McRoberts, -27.147132278, -3.30167825003
Jodie Meeks, 6.62496882911, 0.163131927393
Gal Mekel, -10.6610476745, -8.92552828559
Khris Middleton, 96.8687300724, 1.46647362599
C.J. Miles, 3.18777978589, 0.0623357263944
Andre Miller, -29.8074704023, -1.72155171479
Darius Miller, -10.5697203953, -8.84906823796
Mike Miller, -61.1386553268, -3.13978829068
Quincy Miller, -14.4531182578, -8.87488392429
Patrick Mills, -6.82907244188, -0.306924604129
Elijah Millsap, -55.3760765438, -2.15750947573
Paul Millsap, 102.212230122, 1.53959844536
Nikola Mirotic, 11.1553010057, 0.242799780051
Nazr Mohammed, -9.36694936839, -2.63445450986
Greg Monroe, 118.339140988, 1.99354659597
E'Twaun Moore, -12.1683143525, -0.869165310895
Eric Moreland, 0.577615710584, 10.3970827905
Darius Morris, -36.430467035, -4.38627696743
Marcus Morris, -99.2283288218, -1.74680676655
Markieff Morris, -123.897060624, -1.72812637832
Anthony Morrow, 73.2487668009, 1.46010830832
Donatas Motiejunas, -76.8865116144, -1.35881905651
Timofey Mozgov, 28.3984123946, 0.768546792249
Shabazz Muhammad, 64.5673680481, 2.68409382186
Toure' Murry, -4.04503678897, -38.770268776
Mike Muscala, 25.0365232307, 1.79544788109
Shabazz Napier, -52.5312386931, -1.86870019066
Gary Neal, -83.1540109123, -3.1174263948
Jameer Nelson, -53.7753826366, -5.68278746458
Andrew Nicholson, -57.7733267602, -4.22731659221
Joakim Noah, -0.518602912996, -0.00911161779788
Nerlens Noel, 7.90495091981, 0.123140732632
Lucas Nogueira, -3.18885492591, -4.99125118838
Steve Novak, -15.3557588463, -6.61741979099
Dirk Nowitzki, -7.43404608728, -0.117276800676
Jusuf Nurkic, -16.7287518292, -0.545997339846
Johnny O'Bryant, -73.0728132661, -7.14842738473
Kyle O'Quinn, -22.381545805, -0.977834525463
Victor Oladipo, 0.298468774128, 0.00417601083117
Kelly Olynyk, -23.6970745483, -0.599504345566
Arinze Onuaku, 8.28691571432, 4.38719067229
Zaza Pachulia, -5.99242445227, -0.124697849874
Kostas Papanikolaou, -46.7864387778, -2.11863118994
Jannero Pargo, -1.24784295072, -0.615374605833
Jabari Parker, 18.1578347936, 0.885748038713
Tony Parker, -42.3279860683, -0.780239374531
Chandler Parsons, 87.8520582552, 1.4467859548
Patrick Patterson, 3.70259137004, 0.0618243456964
Chris Paul, 390.060878062, 4.91501281422
Adreian Payne, -92.6344301415, -10.8167884797
Elfrid Payton, -21.0209933642, -0.304040080799
Nikola Pekovic, -4.40136609286, -0.194416170973
Kendrick Perkins, -142.13147505, -10.8705580514
Paul Pierce, 50.9283417168, 0.957899844203
Mason Plumlee, 51.3444400731, 1.06047036296
Miles Plumlee, -1.54675879864, 0.135632085182
Quincy Pondexter, -53.834438705, -3.02421001123
Otto Porter, 7.38530516743, 0.185664096388
Dwight Powell, -8.0126758872, 6.02456102883
Phil Pressey, -16.5915461294, -0.995492767765
A.J. Price, -15.5583345677, -11.2609935311
Ronnie Price, -29.4946072551, -1.08126869774
Pablo Prigioni, 28.5980508484, 1.55635005255
Tayshaun Prince, -0.387545817634, 1.75856128934
Miroslav Raduljica, -4.77552173808, -7.47472967699
Julius Randle, -5.25779308359, -13.5200393578
Shavlik Randolph, -11.1530168491, -4.68300968979
Zach Randolph, 58.036618213, 0.906822159578
J.J. Redick, 75.2986172942, 1.12525953615
Glen Rice, -11.7302640392, -9.82068617237
Jason Richardson, -9.29842891625, -0.804671733137
Luke Ridnour, -35.2856253396, -1.85985726534
Austin Rivers, -77.7074905743, -3.58959975798
Andre Roberson, -8.28212377794, -0.231847944017
Brian Roberts, -46.4318185674, -1.25680110408
Glenn Robinson, -11.7690130705, -3.26750716744
Nate Robinson, -42.2065319486, -4.71666468493
Thomas Robinson, 0.0363308734467, -0.0748163050129
Rajon Rondo, -59.2314059742, -1.54219619208
Derrick Rose, -67.0631689214, -1.5779569158
Terrence Ross, -47.2968121503, -0.813903077157
Ricky Rubio, -3.6149090329, -0.188058851422
Damjan Rudez, -65.2742558553, -2.24438702081
Brandon Rush, -40.2487245866, -5.34669404103
Robert Sacre, -74.9017204167, -2.37993109885
John Salmons, -20.5347747917, -2.73796997223
JaKarr Sampson, -64.3115868939, -2.04705316373
Larry Sanders, 6.59174972252, 0.404953907868
Dennis Schroder, -38.3930548793, -0.911708427214
Luis Scola, -17.0643888154, -0.37029415151
Mike Scott, -31.4590665576, -1.00848298849
Thabo Sefolosha, 55.3702274197, 2.042344454
Kevin Seraphin, -104.753269727, -3.05353660742
Ramon Sessions, -63.8457941743, -3.54679826654
Iman Shumpert, -16.1298742834, -0.979621897951
Alexey Shved, 39.0627790521, 1.04051659794
Henry Sims, -53.3481606606, -1.37279041014
Kyle Singler, -73.0869463492, -3.67405407588
Donald Sloan, -25.7918285302, -0.83875865139
Marcus Smart, -7.9278735628, -0.157855889525
Greg Smith, -19.7417981168, -1.95786427605
Ish Smith, -55.4765084338, -4.95925530111
J.R. Smith, 12.526195151, -1.02979495762
Jason Smith, -158.508556798, -3.19681122955
Josh Smith, -135.06202778, -4.48574901966
Russ Smith, -13.3928529951, -17.0221558766
Tony Snell, -27.1926277971, -0.693296459416
Marreese Speights, -4.89676444353, -0.146050969318
Tiago Splitter, 38.2520241136, 1.3369639496
Nik Stauskas, -85.6641193035, -2.73638712948
Lance Stephenson, -157.033128652, -3.5938923277
Greg Stiemsma, -6.65662399747, -3.6308858168
David Stockton, -2.19689650251, -2.39661436638
Jarnell Stokes, 4.34584859368, 1.24167102677
Amar'e Stoudemire, 38.3071358294, 2.42204746909
Rodney Stuckey, -1.21407823508, -0.0233227409087
Jared Sullinger, 15.6253758602, 0.359204042763
Jeffery Taylor, -26.6944799371, -2.23488669241
Jeff Teague, 126.44282304, 2.04306177264
Mirza Teletovic, -82.8291144816, -3.3428790598
Sebastian Telfair, -18.1945231653, -2.00306677049
Garrett Temple, 1.25174527091, 0.0613099724527
Jason Terry, -9.01381296969, -0.197743611766
Isaiah Thomas, 75.4731899256, 3.13165918915
Lance Thomas, -168.853751333, -7.44155766126
Malcolm Thomas, -18.4272434971, -3.419488484
Tyrus Thomas, 1.17445954747, 6.04007767273
Hollis Thompson, -17.1596028931, -0.347829788374
Jason Thompson, -136.789655711, -2.47334385013
Klay Thompson, 198.547552602, 2.91149160638
Tristan Thompson, 59.0847830102, 0.969485956412
Marcus Thornton, 15.1000301349, -1.53382289833
Anthony Tolliver, -90.7934955032, -5.7720596828
P.J. Tucker, 70.3537176251, 1.0628341731
Ronny Turiaf, -2.60371221878, -4.93334946716
Hedo Turkoglu, -5.48542264774, -0.280106688395
Evan Turner, -79.6814105041, -1.26926140626
Ekpe Udoh, -4.82647573774, -1.35744630124
Beno Udrih, 3.01055420547, 0.0725434748307
Jonas Valanciunas, 137.110247708, 2.35494700262
Anderson Varejao, 14.3869799309, 0.814357354582
Greivis Vasquez, -62.424786085, -1.12872541389
Charlie Villanueva, -0.423843713366, -0.0225049759309
Noah Vonleh, -4.1406053374, -0.575528155005
Nikola Vucevic, 100.88617007, 1.43610206506
Dwyane Wade, 27.2733630471, 0.498143617298
Dion Waiters, -132.09457609, -4.08420786826
Henry Walker, -29.2932233109, -1.67922936177
Kemba Walker, 47.2760118119, 0.803179058626
John Wall, 75.1449852461, 0.953549336926
Gerald Wallace, -10.4733142922, -1.31831928154
T.J. Warren, 7.71989522449, 0.452632293293
C.J. Watson, 26.8443891845, 0.67960478948
David Wear, -1.02212237145, -5.25662933887
Travis Wear, -40.9867097447, -2.19571659347
Martell Webster, -37.3673656765, -3.82166239873
David West, -69.0086049068, -1.31098141248
Russell Westbrook, 258.485826059, 4.04235001655
Hassan Whiteside, 189.544401866, 5.97513000628
Shayne Whittington, 3.70116223499, 1.233720745
Andrew Wiggins, -35.6810784014, -0.43264359126
C.J. Wilcox, -9.0517142049, -3.22635357798
Deron Williams, -24.4115717973, -0.415712670152
Derrick Williams, -97.3438998401, -2.39697701385
Elliot Williams, -7.70422596584, -3.27954076476
Lou Williams, 111.099515111, 1.9839199127
Marvin Williams, -84.0852498169, -1.48750319086
Mo Williams, -64.342624548, -2.24202882897
Reggie Williams, -4.86758613967, -1.66888667646
Shawne Williams, -13.0402737741, -3.2345454616
Jeff Withey, 5.73427644633, 0.797042285976
Nate Wolters, -25.2735396216, -7.63926554329
Brandan Wright, 125.328661432, 7.13671025003
Dorell Wright, 14.0821571871, 0.856347396513
Tony Wroten, -47.2902755503, -1.90217868135
James Young, -14.6775836757, -1.59154521784
Nick Young, -16.9658082001, -0.610769095204
Thaddeus Young, -65.6006876614, -1.50078392875
Cody Zeller, -41.4647780692, -1.00385474815
Tyler Zeller, 41.7663460843, 0.868624181995
